HOUSEID,WTHHFIN,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,HHFAMINC_IMP,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSASIZE,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,WRKCOUNT
0,27916.89777,2,1,1,2,4,2,2,2,6,43,7,2,2,1,10,3,3,1,0,0,2,1,0
0,6909.546151,3,1,1,2,5,3,2,3,2,53,10,3,4,1,10,3,2,1,0,0,3,1,2
0,24007.53336,2,1,3,2,7,3,1,2,2,72,10,2,2,1,2,5,5,1,0,0,2,1,2
0,19144.60869,1,2,1,2,3,2,2,1,0,33,6,1,1,2,9,1,6,2,0,0,1,2,0
0,9854.743388,2,1,1,2,5,3,2,2,14,53,6,3,2,1,6,1,6,2,1,0,3,2,2
0,13028.39202,2,2,1,2,5,3,2,2,10,52,11,2,2,1,10,4,5,1,0,0,2,2,0
0,22932.55382,2,1,1,2,5,3,2,2,5,53,7,2,4,1,10,1,6,2,0,0,2,2,0
0,15276.95264,2,2,1,2,3,2,2,2,0,32,5,2,1,1,10,4,3,1,0,0,2,1,0
0,17314.83784,2,2,1,1,1,1,2,2,0,11,9,2,2,1,2,5,1,1,0,0,2,1,2
0,23405.37899,1,3,1,2,9,4,2,1,0,93,5,1,1,2,9,1,6,1,0,0,1,1,0
0,32774.20483,1,3,3,2,9,4,2,1,3,92,7,1,1,2,1,4,5,1,0,0,1,1,1
0,31325.9914,1,1,2,2,3,2,2,1,0,33,5,1,1,2,9,1,6,1,0,0,1,1,0
0,9877.564354,1,2,1,2,1,1,2,1,2,12,5,1,1,2,9,4,6,2,0,0,1,1,0
0,44443.39403,3,1,1,1,2,1,2,3,2,21,8,3,3,1,10,5,4,1,0,0,3,1,1
0,7127.168671,1,2,1,2,3,2,2,1,0,34,7,1,2,2,1,6,6,2,0,0,1,1,1
0,13676.07824,1,2,2,2,4,2,2,1,4,42,6,1,1,2,9,4,5,1,0,0,1,1,0
0,40008.82007,4,3,1,2,5,3,2,2,0,52,2,5,2,1,4,5,5,1,0,1,4,1,0
0,12543.04073,2,2,1,2,9,4,2,2,6,92,11,2,2,1,10,5,5,1,0,0,2,1,0
0,8895.941213,1,4,1,2,3,2,2,1,8,33,6,1,1,2,1,1,6,1,0,0,1,1,1
0,6097.965836,1,2,1,2,5,3,2,1,4,52,1,1,1,2,1,4,5,1,0,0,1,1,0
0,128837.6637,1,3,3,2,7,3,2,1,0,74,2,1,0,2,9,6,6,2,0,0,1,2,0
0,16125.34979,1,1,1,2,8,4,2,1,3,82,7,1,1,2,1,5,5,1,0,0,1,1,1
0,32785.63747,3,3,1,2,6,3,2,1,2,63,5,3,1,1,10,1,6,1,0,0,3,2,1
0,5348.844263,1,2,1,2,9,4,2,1,2,92,6,1,1,2,1,5,5,1,0,0,1,1,1
0,54850.55784,2,1,2,2,9,4,1,1,0,92,1,4,1,1,4,4,5,1,1,1,3,1,0
0,29020.62474,3,2,1,2,4,2,2,3,6,43,11,3,3,1,8,3,6,2,0,0,3,2,2
0,18622.2505,3,3,3,1,2,1,2,2,2,21,7,6,2,1,4,5,4,1,1,2,4,1,1
0,25955.6397,2,1,1,2,8,4,1,2,6,82,7,3,2,1,5,5,5,1,1,0,3,1,2
0,58846.92577,2,3,2,2,7,3,1,2,9,73,3,2,1,1,2,3,3,1,0,0,2,1,1
0,23360.80291,2,1,2,1,5,3,2,2,2,51,7,4,3,1,6,5,4,1,2,0,4,1,1
0,4764.428662,1,3,3,1,2,1,2,1,2,21,6,1,1,2,1,5,4,1,0,0,1,1,1
0,8411.492097,1,3,3,2,3,2,1,1,0,33,1,1,1,2,1,1,1,1,0,0,1,1,0
0,5760.595701,1,1,1,2,3,2,2,1,0,33,4,1,1,2,9,1,2,1,0,0,1,1,0
0,9193.032973,2,1,1,2,7,3,2,2,0,73,8,2,5,1,10,1,6,2,0,0,2,2,0
0,55476.96918,2,1,1,2,9,4,1,3,10,93,10,4,2,1,6,2,2,1,2,0,4,1,3
0,8510.204021,2,2,1,1,3,2,2,2,16,31,8,2,3,1,10,4,4,1,0,0,2,1,1
0,15041.84806,2,2,1,2,4,2,2,2,2,43,6,2,2,1,10,2,6,1,0,0,2,1,0
0,13587.1473,2,2,1,1,9,4,2,2,2,91,10,2,2,1,10,5,3,1,0,0,2,1,2
0,14712.64692,2,1,1,1,1,1,2,2,6,11,11,4,2,1,6,5,4,1,2,0,4,1,1
0,44278.1277,5,2,1,2,7,3,2,3,4,72,4,5,1,1,10,4,6,2,0,0,5,1,0
0,11050.80726,2,3,1,2,5,3,2,1,8,52,6,2,1,1,2,4,5,1,0,0,2,1,2
0,19538.73872,2,1,3,1,2,1,2,2,10,21,11,4,1,1,6,5,4,1,2,0,4,1,2
0,37942.86774,2,2,1,2,7,3,2,1,2,73,4,2,1,1,10,1,6,2,0,0,2,2,0
0,10822.02085,1,1,1,2,2,1,2,1,3,22,8,1,1,2,1,4,5,1,0,0,1,1,1
0,6558.630319,2,2,1,2,3,2,2,2,2,32,11,2,2,1,10,4,3,1,0,0,2,1,2
0,26198.66328,2,2,1,2,5,3,2,2,2,53,7,2,2,1,10,3,3,1,0,0,2,1,0
0,8206.366297,2,2,1,2,3,2,2,2,8,33,7,2,5,1,10,1,6,2,0,0,2,2,1
0,16508.20572,2,2,1,1,9,4,2,1,4,91,9,2,1,1,10,5,4,1,0,0,2,1,1
0,7056.752296,1,1,1,2,6,3,2,1,2,62,8,1,1,2,1,4,5,1,0,0,1,1,1
0,19865.48346,2,3,3,2,5,3,2,2,8,53,8,2,2,1,10,3,2,1,0,0,2,1,0
0,5295.135823,1,3,3,2,3,2,2,1,2,32,3,1,1,2,9,5,5,1,0,0,1,1,0
0,27291.67642,3,3,1,2,9,4,2,2,2,92,3,3,2,1,8,4,3,1,0,0,3,1,3
0,11267.77844,2,2,1,1,5,3,2,1,4,51,4,2,2,1,10,5,4,1,0,0,2,1,0
0,4173.255209,2,1,1,2,6,3,2,2,2,63,9,2,2,1,10,1,1,1,0,0,2,1,2
0,18469.35257,2,1,1,2,8,4,2,2,5,82,11,4,2,1,6,4,5,1,2,0,4,1,2
0,4656.106104,2,3,2,2,8,4,2,2,6,83,6,2,1,1,10,3,2,1,0,0,2,1,0
0,26560.58032,4,3,1,2,6,3,2,2,2,62,5,5,2,1,4,4,6,1,0,1,4,1,1
0,9139.271664,2,1,1,2,5,3,2,2,1,52,7,2,2,1,2,4,5,1,0,0,2,1,1
0,8364.490935,3,1,1,2,3,2,2,3,4,33,8,3,4,1,2,3,6,2,0,0,3,2,2
0,17957.8428,2,2,4,2,5,3,2,2,10,53,6,2,4,1,2,3,3,1,0,0,2,1,1
0,18821.05494,2,3,1,2,4,2,2,2,4,42,5,5,2,1,4,4,6,2,2,1,4,2,2
0,7669.755415,1,1,2,2,2,1,2,1,2,22,7,1,1,2,9,4,5,1,0,0,1,1,0
0,22414.48848,1,3,3,2,5,3,2,1,11,52,7,1,1,2,1,4,5,1,0,0,1,1,1
0,28285.01545,2,3,2,1,9,4,2,2,2,91,11,2,3,1,2,4,4,1,0,0,2,1,2
0,6489.630113,2,2,2,1,3,2,2,2,4,31,6,2,1,1,10,5,4,1,0,0,2,1,0
0,34084.92256,2,3,2,1,1,1,1,2,8,11,7,2,2,1,10,5,4,1,0,0,2,2,2
1,7257.840122,2,2,2,2,8,4,2,2,3,82,10,2,2,1,10,4,5,1,0,0,2,1,1
0,12377.44472,2,2,1,1,5,3,2,2,2,51,3,2,2,1,10,4,4,1,0,0,2,1,1
0,22410.49592,3,1,1,2,9,4,2,3,10,92,10,4,4,1,6,5,6,2,1,0,4,2,2
0,5939.005732,2,1,1,1,3,2,2,2,4,31,9,2,3,1,10,5,2,1,0,0,2,1,1
0,85028.89859,2,1,2,1,9,4,2,2,0,91,11,2,2,1,2,5,4,1,0,0,2,1,2
0,9101.875641,2,3,3,2,5,3,2,1,10,53,4,2,1,1,7,1,1,1,0,0,2,1,1
0,2476.526732,2,1,1,2,4,2,2,2,4,43,9,2,4,1,2,1,6,2,0,0,2,2,1
0,5726.447904,2,3,3,2,5,3,2,1,12,52,9,2,1,1,10,4,5,1,0,0,2,1,0
1,586.7577224,2,2,1,2,9,4,2,2,6,93,11,2,3,1,2,1,6,1,0,0,2,1,0
0,11800.54491,2,2,1,2,3,2,2,2,2,33,8,2,2,1,10,1,2,1,0,0,2,1,1
0,7839.440487,2,1,1,2,4,2,2,2,7,42,7,4,2,1,6,5,5,1,2,0,4,1,2
0,4094.094208,1,4,3,1,2,1,2,1,2,21,6,1,1,2,1,5,4,1,0,0,1,1,1
0,5654.219631,2,4,4,2,7,3,2,1,2,72,1,2,1,2,2,4,6,2,0,0,2,2,2
0,8700.866287,1,1,1,2,5,3,2,1,1,53,6,1,1,2,1,3,3,1,0,0,1,1,1
0,567.9955148,3,2,1,2,9,4,2,2,10,93,6,3,2,1,2,2,2,1,0,0,3,1,2
0,37880.1997,2,2,1,2,5,3,2,2,4,52,6,2,1,1,10,4,5,1,0,0,2,1,0
0,5771.693166,2,1,1,2,3,2,2,2,3,34,8,2,7,1,10,6,6,2,0,0,2,2,0
0,7477.99185,2,1,1,2,7,3,2,2,2,72,7,2,2,1,10,4,5,1,0,0,2,1,2
0,30467.39247,1,3,3,2,3,2,2,1,0,33,1,1,1,2,1,2,2,1,0,0,1,1,0
0,28348.1435,4,2,1,1,5,3,2,4,4,51,11,4,3,2,10,5,4,1,0,0,4,1,2
0,6005.312044,2,1,1,1,3,2,2,2,0,31,4,2,1,1,10,5,4,1,0,0,2,1,0
0,29160.06001,1,3,3,2,5,3,1,1,5,52,7,1,1,2,1,4,1,1,0,0,1,1,1
1,24228.36019,2,1,1,2,4,2,2,2,0,43,8,4,2,1,4,1,6,2,1,1,3,2,1
0,21105.84583,1,3,3,1,2,1,2,0,0,21,3,1,0,2,1,5,4,1,0,0,1,1,0
0,40190.19336,1,1,4,2,5,3,2,1,0,53,5,1,1,2,1,1,6,2,0,0,1,2,0
0,23281.40348,1,3,3,2,9,4,2,1,2,92,7,1,1,2,1,5,5,1,0,0,1,1,1
0,20231.01404,1,1,1,1,9,4,2,1,3,91,6,1,2,2,9,5,4,1,0,0,1,1,0
0,43191.37817,1,1,1,1,5,3,2,1,0,51,2,1,1,2,1,5,6,1,0,0,1,1,0
0,20485.01113,2,3,3,1,9,4,1,2,0,91,2,2,1,1,2,5,4,1,0,0,2,1,1
0,18622.84849,2,1,1,2,2,1,2,2,10,24,11,5,2,1,6,6,6,2,3,0,5,2,2
0,9741.679812,1,3,3,2,4,2,2,1,3,43,2,1,1,2,1,1,6,1,0,0,1,1,0
0,3269.849256,2,3,3,2,3,2,2,2,3,32,7,2,2,1,2,5,6,1,0,0,2,1,1
0,14485.59891,3,1,1,1,5,3,2,3,12,51,11,5,3,1,6,5,4,1,2,0,5,1,2
0,32141.21096,2,2,4,2,5,3,2,2,0,53,6,2,1,1,2,2,2,1,0,0,2,1,2
0,5321.584138,1,4,2,2,8,4,2,1,0,83,1,1,1,2,1,2,2,1,0,0,1,1,0
0,5417.637031,2,2,1,2,6,3,2,2,2,63,8,2,3,1,2,2,2,1,0,0,2,1,1
0,17292.79226,2,1,1,2,4,2,2,2,15,43,10,3,3,1,6,1,6,2,1,0,3,1,2
0,17110.52742,2,1,1,2,9,4,2,1,2,92,5,2,1,2,2,4,5,1,0,0,2,1,1
0,15862.09237,3,2,1,2,9,4,2,3,7,92,9,3,4,1,10,5,5,1,0,0,3,1,1
0,6144.497187,3,1,1,2,9,4,2,2,24,93,5,8,1,1,6,2,2,1,5,0,8,1,2
0,24947.18943,2,1,1,2,7,3,2,2,15,73,10,4,2,1,4,3,2,1,2,0,4,1,2
0,16182.98531,2,1,1,2,3,2,2,2,4,33,4,2,2,1,10,2,6,2,0,0,2,2,0
0,72073.35456,1,2,4,2,5,3,2,1,2,54,2,1,1,2,9,6,6,2,0,0,1,2,0
0,16928.51991,2,2,1,2,9,4,2,2,4,92,7,2,2,1,10,5,5,1,0,0,2,1,0
0,8611.975861,1,2,1,2,7,3,2,1,2,73,6,1,1,2,9,1,6,2,0,0,1,2,0
0,13299.27822,4,1,1,2,8,4,2,4,6,83,7,4,3,1,2,1,1,1,0,0,4,1,4
0,14897.6496,5,1,1,2,4,2,2,6,6,43,8,7,5,1,6,1,6,1,2,0,7,1,3
0,11098.18832,1,3,1,2,5,3,2,0,0,53,9,3,1,1,5,3,3,1,2,0,3,1,0
0,5850.624129,2,2,1,2,9,4,2,2,10,92,6,2,2,1,10,5,5,1,0,0,2,1,0
0,28527.54083,2,2,1,1,5,3,2,1,6,51,9,3,2,1,8,5,4,1,1,0,3,2,2
0,10954.52649,2,1,1,2,7,3,2,2,20,73,10,4,2,1,6,1,1,1,2,0,4,1,1
1,17145.26759,1,2,1,2,9,4,2,1,2,93,11,1,2,2,9,1,6,1,0,0,1,1,0
0,28332.73345,2,1,1,2,7,3,2,2,4,73,6,3,2,1,4,1,6,2,0,1,2,2,1
1,14239.78991,2,1,1,2,7,3,2,2,6,72,11,4,2,1,6,4,5,1,2,0,4,1,2
0,15728.88482,2,2,1,2,5,3,2,2,2,54,9,2,3,1,10,6,6,1,0,0,2,1,1
0,21641.84088,2,1,1,1,5,3,2,2,6,51,11,2,2,1,2,5,4,1,0,0,2,1,2
0,33949.26724,4,3,2,2,5,3,2,4,1,53,6,4,4,2,2,1,1,1,0,0,4,2,1
0,39677.7295,1,3,3,2,8,4,1,1,2,83,6,1,1,2,1,1,1,1,0,0,1,1,1
0,11654.81364,2,1,1,2,5,3,2,2,4,53,6,2,3,1,2,3,3,1,0,0,2,1,2
0,6424.662355,2,1,2,1,5,3,2,2,4,51,9,2,2,1,2,5,4,1,0,0,2,1,2
0,7964.47876,2,2,3,2,8,4,2,2,3,82,6,2,2,1,10,5,5,1,0,0,2,1,0
0,7917.784699,2,3,1,2,4,2,2,2,4,43,7,4,3,1,4,1,6,1,0,2,2,1,1
1,8008.601083,3,1,1,2,3,2,2,3,18,33,9,4,4,1,6,3,3,1,1,0,4,1,3
0,7345.654877,2,1,1,2,5,3,2,2,4,52,9,2,2,1,2,5,5,1,0,0,2,2,2
0,4607.34627,2,2,1,2,4,2,2,2,6,42,5,2,2,1,10,4,6,2,0,0,2,2,0
0,17207.27232,3,1,1,2,2,1,2,3,8,23,6,3,3,1,10,1,6,1,0,0,3,2,2
0,54035.50316,2,3,2,2,6,3,2,2,0,64,2,2,1,1,2,6,6,2,0,0,2,2,0
0,9073.77744,1,3,3,1,3,2,2,1,4,31,6,1,0,2,1,5,4,1,0,0,1,1,1
0,3292.690379,2,1,1,2,3,2,2,2,9,34,7,2,2,1,10,6,6,2,0,0,2,2,0
0,13907.47228,2,1,1,2,6,3,2,2,10,63,6,2,2,1,10,3,2,1,0,0,2,1,1
0,26399.46258,1,3,1,2,9,4,2,1,2,93,7,1,1,2,1,1,1,1,0,0,1,1,1
0,5397.886163,2,3,3,1,2,1,2,2,9,21,10,2,0,1,2,5,4,1,0,0,2,1,2
0,7068.826948,2,1,1,2,2,1,2,2,0,23,5,2,1,1,10,3,6,2,0,0,2,2,0
0,4729.762746,1,4,3,1,3,2,2,1,2,31,3,1,1,2,9,5,4,1,0,0,1,1,0
0,5468.756593,2,2,1,2,5,3,2,2,4,53,7,2,3,1,7,1,6,2,0,0,2,2,2
0,35549.39443,2,4,1,2,7,3,2,2,2,74,8,2,2,1,10,6,6,2,0,0,2,2,0
0,11173.11401,3,1,1,2,5,3,2,3,20,53,10,3,2,1,10,1,3,1,0,0,3,1,2
0,6160.083134,2,2,1,2,5,3,2,2,2,53,10,2,2,1,2,3,1,1,0,0,2,1,2
0,4818.007645,1,1,2,1,5,3,2,1,2,51,3,1,1,2,1,5,4,1,0,0,1,1,1
0,9625.934996,1,1,1,2,3,2,2,1,2,33,10,1,1,2,1,3,5,1,0,0,1,1,1
1,13423.99642,2,2,1,1,2,1,2,2,8,21,11,4,3,1,6,5,4,1,2,0,4,1,1
0,12293.80567,2,1,1,1,5,3,2,2,2,51,9,2,2,1,7,5,4,1,0,0,2,1,1
0,21566.3384,2,2,1,2,2,1,2,2,2,23,5,2,3,1,10,3,3,1,0,0,2,1,0
0,7703.415368,2,2,1,2,2,1,2,2,2,22,8,2,2,1,10,4,5,1,0,0,2,1,0
0,10872.59337,2,3,4,2,8,4,2,2,0,83,3,2,2,2,10,3,3,1,0,0,2,1,0
0,9699.636383,1,1,1,2,8,4,2,1,2,82,10,1,2,2,9,4,5,1,0,0,1,1,1
0,18183.45867,1,3,1,2,9,4,2,0,2,92,1,1,0,2,1,4,5,1,0,0,1,1,0
0,4127.186068,2,2,4,2,5,3,2,2,0,53,6,2,1,1,10,2,6,1,0,0,2,2,0
0,27690.74746,1,1,2,2,7,3,2,1,0,72,5,1,1,2,1,5,5,1,0,0,1,1,1
0,35573.73053,2,1,1,2,5,3,2,2,3,53,9,2,4,1,10,2,2,1,0,0,2,1,0
0,10076.12312,2,1,1,2,2,1,2,2,7,23,9,2,3,1,2,3,2,1,0,0,2,2,2
0,7461.509198,1,2,1,1,2,1,2,1,2,21,11,1,1,2,9,5,4,1,0,0,1,1,0
0,18621.98238,2,2,1,2,9,4,2,2,2,92,10,2,1,1,10,5,5,1,0,0,2,1,1
0,15774.51518,2,3,3,2,7,3,2,2,3,72,4,2,1,1,2,5,5,1,0,0,2,1,2
0,20827.77133,2,3,1,1,5,3,2,2,0,51,4,3,0,1,5,5,4,1,1,0,3,1,1
0,8547.353331,1,2,1,2,2,1,2,1,0,23,5,1,1,2,9,1,6,1,0,0,1,1,0
0,13264.20706,1,1,1,2,7,3,1,1,2,73,5,1,2,2,9,2,1,1,0,0,1,1,0
0,27494.7524,1,1,2,2,5,3,2,1,0,52,3,1,1,2,1,4,6,2,0,0,1,1,0
1,7737.112856,2,2,1,1,5,3,2,2,4,51,9,2,2,1,10,5,4,1,0,0,2,1,0
0,16847.46023,1,1,1,2,1,1,2,1,1,13,8,1,1,2,1,3,6,2,0,0,1,2,1
0,9174.515133,3,3,1,2,5,3,2,3,2,53,7,9,3,1,4,1,1,1,4,2,7,1,2
0,5944.33237,2,1,1,2,8,4,2,2,4,82,8,2,2,1,2,4,3,1,0,0,2,1,2
0,16715.09974,2,1,1,1,3,2,2,2,8,31,11,3,2,1,6,5,4,1,1,0,3,1,2
1,12242.23688,2,1,1,1,9,4,2,2,2,91,11,2,2,1,10,5,4,1,0,0,2,1,2
0,16848.81532,3,1,1,2,3,2,2,3,0,33,5,3,3,1,2,1,6,1,0,0,3,1,3
0,2756.13066,1,1,1,2,3,2,2,1,4,33,6,1,1,2,1,2,6,2,0,0,1,2,1
0,13916.52399,2,2,1,2,8,4,2,2,10,82,7,2,2,1,10,4,5,1,0,0,2,1,0
0,32290.05469,1,2,2,2,9,4,2,1,0,93,6,1,1,2,9,2,1,1,0,0,1,1,0
0,16356.73369,1,2,1,2,7,3,2,0,0,74,3,1,0,2,9,6,6,2,0,0,1,2,0
0,4831.687425,1,1,2,2,3,2,2,1,2,32,7,1,1,2,1,5,5,1,0,0,1,1,1
0,16956.36118,2,1,1,2,3,2,2,4,7,32,10,5,4,1,4,5,5,1,2,1,4,1,4
0,13423.97174,2,1,5,2,7,3,2,1,0,73,4,2,1,1,10,1,6,2,0,0,2,2,0
0,12401.93076,2,1,1,2,8,4,2,2,3,82,11,2,3,1,2,5,5,1,0,0,2,1,2
0,28092.33412,1,2,1,1,5,3,2,1,3,51,3,1,1,2,9,5,4,1,0,0,1,1,0
0,22165.85151,2,2,1,2,3,2,2,2,3,33,5,2,3,1,10,2,6,2,0,0,2,1,0
0,3292.277629,2,2,1,2,3,2,2,2,3,34,9,2,3,1,10,6,6,2,0,0,2,2,0
0,43571.75738,3,4,1,2,7,3,2,2,4,72,1,3,2,1,10,4,3,1,0,0,3,1,1
0,5567.480925,2,2,2,1,2,1,2,1,6,21,6,2,1,1,10,5,4,1,0,0,2,1,0
0,52957.41053,1,3,3,2,2,1,2,1,0,23,7,1,1,2,1,1,1,1,0,0,1,1,1
0,5517.856668,1,3,3,2,6,3,2,1,2,62,3,2,1,1,5,4,3,1,1,0,2,1,1
0,5488.98144,2,3,3,2,5,3,2,2,2,53,8,2,2,1,2,3,1,1,0,0,2,1,2
0,17080.64094,3,1,1,2,5,3,2,3,6,54,10,3,3,1,2,6,6,2,0,0,3,2,3
0,10134.8951,4,2,1,2,8,4,2,4,14,83,4,5,3,1,4,3,2,1,1,0,5,1,0
0,7807.557434,2,2,1,2,9,4,2,2,10,92,9,2,3,1,10,4,6,2,0,0,2,2,0
0,17406.43686,2,1,1,2,7,3,2,2,15,72,9,4,2,1,4,4,5,1,1,1,3,1,2
0,12190.83234,2,3,3,1,5,3,2,2,6,51,8,3,1,1,4,5,4,1,1,0,3,1,2
0,6166.819269,4,1,1,2,6,3,2,4,28,62,11,4,4,1,8,4,3,1,0,0,4,1,2
0,25582.07858,1,2,4,2,5,3,2,1,2,53,2,1,1,2,9,3,6,2,0,0,1,2,0
0,10946.46517,2,1,1,2,5,3,2,1,0,53,7,3,2,1,4,3,2,1,1,0,3,1,1
0,8077.986482,2,3,3,2,2,1,2,1,0,22,9,2,1,1,10,4,3,1,0,0,2,1,0
0,10311.04131,2,2,1,2,7,3,2,2,0,73,4,2,2,1,10,2,6,2,0,0,2,2,0
0,39202.90939,3,1,2,2,5,3,2,3,4,53,7,3,2,1,2,2,2,1,0,0,3,2,1
0,11225.36048,2,1,2,2,7,3,2,2,13,72,10,2,2,2,2,5,5,1,0,0,2,1,1
0,10270.74113,2,2,1,2,3,2,2,2,8,33,5,2,2,1,10,1,1,1,0,0,2,1,1
0,15080.43845,1,3,3,2,7,3,2,1,4,73,5,1,1,2,1,2,2,1,0,0,1,1,1
0,6408.35177,2,1,1,2,3,2,2,2,6,32,5,2,3,1,10,4,1,1,0,0,2,1,0
0,8884.96861,2,1,1,2,3,2,2,2,3,33,8,2,3,1,2,3,6,2,0,0,2,2,2
0,10099.80751,2,1,1,2,3,2,2,2,4,33,9,2,3,1,2,1,6,1,0,0,2,1,2
0,41751.76923,2,1,1,1,9,4,2,2,6,91,6,2,2,1,10,5,4,1,0,0,2,1,2
0,10009.93795,1,1,1,2,6,3,2,1,2,64,6,1,2,2,1,6,6,2,0,0,1,2,1
0,14250.68762,2,3,3,1,2,1,2,2,4,21,8,2,2,1,2,5,4,1,0,0,2,1,2
0,21211.23556,1,3,3,2,9,4,2,1,2,92,5,1,1,2,1,4,5,1,0,0,1,1,1
0,32009.41518,1,1,1,1,9,4,2,1,0,91,8,1,1,2,1,5,4,1,0,0,1,1,1
0,11305.51464,2,1,1,2,7,3,2,2,16,72,7,5,2,1,6,4,5,1,3,0,5,1,2
0,30229.45014,2,4,2,2,5,3,2,0,0,52,1,2,0,1,2,5,5,1,0,0,2,1,0
0,54676.36723,2,3,3,2,9,4,1,2,6,92,8,3,1,1,6,5,5,1,1,0,3,1,2
0,21625.75904,2,3,3,2,9,4,2,1,9,93,5,4,2,1,4,1,6,1,0,2,2,2,1
0,16070.27185,2,2,1,2,3,2,2,2,2,32,6,2,2,1,10,4,3,1,0,0,2,1,0
0,38694.03868,2,1,2,1,9,4,2,2,15,91,10,4,2,1,6,4,4,1,2,0,4,1,2
0,19680.08709,1,3,2,2,9,4,2,1,0,93,6,1,1,2,1,2,1,1,0,0,1,1,1
0,5918.086776,2,1,1,2,5,3,2,2,6,53,7,2,1,1,10,2,6,1,0,0,2,1,0
0,21014.6698,2,1,1,2,5,3,2,2,2,52,11,2,2,1,2,4,5,1,0,0,2,1,0
0,25378.20439,1,2,4,2,7,3,1,1,0,73,1,1,1,2,1,2,1,1,0,0,1,2,0
0,53304.1945,2,3,3,1,3,2,2,2,11,31,7,4,2,1,4,5,1,1,1,1,3,1,2
0,9696.699762,1,1,1,2,5,3,2,1,0,53,4,1,1,2,9,3,2,1,0,0,1,1,0
0,9546.314881,2,1,1,2,5,3,2,2,2,52,6,2,2,1,10,4,5,1,0,0,2,1,0
0,12311.32686,2,2,4,2,5,3,2,2,8,52,8,2,2,1,2,5,5,1,0,0,2,1,2
0,11636.25631,3,1,1,2,5,3,2,3,4,53,6,3,2,1,10,1,6,1,0,0,3,2,2
0,13177.84388,1,3,3,1,1,1,2,1,4,11,6,1,1,2,1,5,4,1,0,0,1,1,1
0,8420.32467,1,3,1,2,5,3,2,1,4,52,7,1,1,2,1,4,5,1,0,0,1,1,1
0,16769.5918,2,2,1,2,7,3,2,2,0,73,4,2,2,1,2,2,6,2,0,0,2,2,1
0,5329.073577,1,3,3,2,6,3,2,1,6,63,3,1,1,2,9,3,6,1,0,0,1,1,0
0,34357.16439,2,1,1,2,8,4,1,2,2,82,6,2,1,1,10,4,5,1,0,0,2,1,1
0,11919.88829,2,3,3,2,7,3,2,2,7,72,4,2,1,1,2,5,5,1,0,0,2,1,1
0,61760.54069,1,2,1,2,5,3,2,0,0,52,3,1,0,2,9,4,5,1,0,0,1,1,0
0,13416.40444,2,1,1,2,7,3,2,2,6,72,8,3,3,1,6,4,5,1,1,0,3,1,2
0,14612.2741,2,1,1,1,5,3,2,2,16,51,11,4,3,1,6,4,4,1,2,0,4,1,2
0,5680.692969,4,1,1,2,2,1,2,3,4,22,9,4,3,1,8,4,5,1,0,0,4,1,2
0,6072.77236,3,1,1,2,9,4,2,3,4,92,9,3,2,1,10,5,1,1,0,0,3,1,1
0,5445.661891,2,3,2,2,3,2,2,2,4,33,6,2,2,1,10,2,2,1,0,0,2,1,0
0,5769.615611,1,3,1,2,5,3,2,1,4,53,5,2,1,1,5,2,6,1,1,0,2,1,1
0,13701.39123,1,1,1,2,3,2,2,1,2,33,1,1,1,2,9,2,2,1,0,0,1,1,0
0,18361.70298,4,2,1,2,5,3,2,4,10,53,11,4,4,1,8,1,6,1,0,0,4,1,2
0,7455.450017,1,1,2,1,3,2,2,1,0,31,4,1,1,2,9,5,4,1,0,0,1,1,0
0,10991.9096,2,2,1,2,8,4,2,1,0,82,3,2,1,1,10,4,6,1,0,0,2,1,1
0,35880.10595,3,1,1,2,5,3,2,2,2,53,4,4,1,1,4,2,1,1,1,0,4,1,1
0,12315.52438,2,1,1,2,5,3,2,2,2,52,11,2,4,1,2,4,6,2,0,0,2,1,2
0,37829.06116,2,1,1,1,2,1,2,2,2,21,6,2,1,1,10,5,4,1,0,0,2,1,1
0,7274.307585,2,1,1,1,3,2,2,2,0,31,10,2,7,1,2,5,6,2,0,0,2,2,2
0,7150.079304,1,1,1,2,8,4,2,1,3,83,5,2,2,1,5,3,3,1,1,0,2,2,1
0,49707.71751,2,2,1,2,6,3,2,1,0,62,5,2,1,1,10,4,6,2,0,0,2,2,0
0,6380.837619,4,1,1,1,3,2,2,4,7,31,8,4,2,1,2,5,4,1,0,0,4,1,3
0,11950.67766,2,1,1,1,1,1,2,1,1,13,6,2,1,1,10,3,1,1,0,0,2,1,0
0,7689.542476,2,1,1,2,5,3,2,2,7,53,7,2,3,1,2,3,6,2,0,0,2,2,2
0,17536.67357,1,2,1,2,8,4,2,1,4,83,6,1,1,2,1,1,6,1,0,0,1,1,1
0,102098.9408,4,3,3,2,3,2,2,4,1,33,4,4,3,1,2,1,1,1,0,0,4,1,4
0,35214.52035,2,2,1,2,3,2,2,2,0,32,4,2,2,1,10,4,5,1,0,0,2,1,0
0,13268.11545,2,2,4,2,6,3,2,2,0,63,2,3,0,1,8,2,6,2,1,0,3,2,0
0,5377.690299,1,1,1,2,3,2,2,1,8,33,6,1,1,2,1,1,6,2,0,0,1,2,1
